cycle,t,i,i_m,v_C
3,5.11E-05,-76.98675132,10.46955075,20.78352581
3,5.12E-05,-76.83611335,10.46527505,19.92611108
3,5.13E-05,-76.68423246,10.46077652,19.07021511
3,5.14E-05,-76.53111459,10.45605575,18.21585228
3,5.15E-05,-76.37676568,10.45111334,17.36303689
3,5.16E-05,-76.22119169,10.44594989,16.51178317
3,5.17E-05,-76.0643986,10.44056601,15.66210531
3,5.18E-05,-75.90639239,10.43496231,14.81401742
3,5.19E-05,-75.74717906,10.4291394,13.96753355
3,5.20E-05,-75.58676462,10.42309789,13.12266769
3,5.21E-05,-75.42515508,10.4168384,12.27943374
3,5.22E-05,-75.26235648,10.41036156,11.43784557
3,5.23E-05,-75.09837485,10.40366799,10.59791696
3,5.24E-05,-74.93321626,10.39675831,9.759661638
3,5.25E-05,-74.76688677,10.38963317,8.92309326
3,5.26E-05,-74.59939244,10.38229318,8.088225418
3,5.27E-05,-74.43073938,10.374739,7.255071637
3,5.28E-05,-74.26093367,10.36697125,6.423645378
3,5.29E-05,-74.08998141,10.35899058,5.593960036
3,5.30E-05,-73.91788873,10.35079765,4.766028938
3,5.31E-05,-73.74466175,10.34239309,3.939865346
3,5.32E-05,-73.57030661,10.33377756,3.115482456
3,5.33E-05,-73.39482945,10.32495171,2.292893395
3,5.34E-05,-73.21823643,10.3159162,1.472111227
3,5.35E-05,-73.04053371,10.3066717,0.653148946
3,5.36E-05,-72.86172747,10.29721886,-0.163980519
3,5.37E-05,-72.68182389,10.28755835,-0.979264306
3,5.38E-05,-72.50082916,10.27769084,-1.792689622
3,5.39E-05,-72.31874948,10.26761701,-2.60424374
3,5.40E-05,-72.13559106,10.25733752,-3.413913999
3,5.41E-05,-71.95136013,10.24685306,-4.221687809
3,5.42E-05,-71.7660629,10.2361643,-5.027552644
3,5.43E-05,-71.57970561,10.22527193,-5.831496048
3,5.44E-05,-71.3922945,10.21417663,-6.633505632
3,5.45E-05,-71.20383582,10.2028791,-7.433569074
3,5.46E-05,-71.01433584,10.19138001,-8.231674122
3,5.47E-05,-70.82380081,10.17968008,-9.027808591
3,5.48E-05,-70.63223701,10.16777998,-9.821960365
3,5.49E-05,-70.43965073,10.15568043,-10.61411739
3,5.50E-05,-70.24604824,10.14338212,-11.4042677
3,5.51E-05,-70.05143584,10.13088576,-12.19239937
3,5.52E-05,-69.85581984,10.11819205,-12.97850056
3,5.53E-05,-69.65920653,10.1053017,-13.7625595
3,5.54E-05,-69.46160225,10.09221543,-14.54456448
3,5.55E-05,-69.2630133,10.07893394,-15.32450387
3,5.56E-05,-69.06344602,10.06545795,-16.1023661
3,5.57E-05,-68.86290674,10.05178819,-16.87813967
3,5.58E-05,-68.6614018,10.03792537,-17.65181315
3,5.59E-05,-68.45893754,10.02387022,-18.42337518
3,5.60E-05,-68.25552032,10.00962347,-19.19281447
3,5.61E-05,-68.05115649,9.995185831,-19.9601198
3,5.62E-05,-67.84585242,9.980558048,-20.72528002
3,5.63E-05,-67.63961446,9.965740851,-21.48828405
3,5.64E-05,-67.432449,9.950734974,-22.24912086
3,5.65E-05,-67.22436242,9.935541155,-23.00777953
3,5.66E-05,-67.01536109,9.920160135,-23.76424917
3,5.67E-05,-66.8054514,9.904592654,-24.51851899
3,5.68E-05,-66.59463974,9.888839458,-25.27057824
3,5.69E-05,-66.38293252,9.872901293,-26.02041628
3,5.70E-05,-66.17033612,9.856778907,-26.76802249
3,5.71E-05,-65.95685696,9.840473051,-27.51338636
3,5.72E-05,-65.74250144,9.823984479,-28.25649744
3,5.73E-05,-65.52727598,9.807313944,-28.99734534
3,5.74E-05,-65.31118699,9.790462204,-29.73591975
3,5.75E-05,-65.09424089,9.773430019,-30.47221043
3,5.76E-05,-64.8764441,9.756218149,-31.20620721
3,5.77E-05,-64.65780305,9.738827358,-31.93789997
3,5.78E-05,-64.43832417,9.72125841,-32.6672787
3,5.79E-05,-64.2180139,9.703512074,-33.39433343
3,5.80E-05,-63.99687866,9.685589117,-34.11905428
3,5.81E-05,-63.77492489,9.667490312,-34.84143141
3,5.82E-05,-63.55215905,9.649216432,-35.56145509
3,5.83E-05,-63.32858756,9.63076825,-36.27911563
3,5.84E-05,-63.10421687,9.612146545,-36.99440344
3,5.85E-05,-62.87905343,9.593352095,-37.70730896
3,5.86E-05,-62.6531037,9.574385679,-38.41782274
3,5.87E-05,-62.42637411,9.555248082,-39.12593538
3,5.88E-05,-62.19887114,9.535940086,-39.83163756
3,5.89E-05,-61.97060122,9.516462478,-40.53492002
3,5.90E-05,-61.74157081,9.496816045,-41.23577359
3,5.91E-05,-61.51178638,9.477001578,-41.93418914
3,5.92E-05,-61.28125439,9.457019866,-42.63015765
3,5.93E-05,-61.04998128,9.436871703,-43.32367015
3,5.94E-05,-60.81797353,9.416557883,-44.01471772
3,5.95E-05,-60.58523758,9.396079203,-44.70329156
3,5.96E-05,-60.35177992,9.375436461,-45.3893829
3,5.97E-05,-60.11760699,9.354630455,-46.07298306
3,5.98E-05,-59.88272527,9.333661987,-46.75408343
3,5.99E-05,-59.6471412,9.31253186,-47.43267546
3,6.00E-05,-59.41086127,9.291240877,-48.10875069
3,6.01E-05,-59.17389193,9.269789845,-48.78230071
3,6.02E-05,-58.93623963,9.24817957,-49.4533172
3,6.03E-05,-58.69791086,9.226410862,-50.1217919
3,6.04E-05,-58.45891207,9.20448453,-50.78771662
3,6.05E-05,-58.21924971,9.182401387,-51.45108325
3,6.06E-05,-57.97893026,9.160162244,-52.11188375
3,6.07E-05,-57.73796017,9.137767918,-52.77011015
3,6.08E-05,-57.4963459,9.115219224,-53.42575454
3,6.09E-05,-57.25409391,9.092516979,-54.0788091
3,6.10E-05,-57.01121066,9.069662002,-54.72926607
3,6.11E-05,-56.7677026,9.046655112,-55.37711777
3,6.12E-05,-56.52357619,9.023497132,-56.02235657
3,6.13E-05,-56.27883787,9.000188883,-56.66497493
3,6.14E-05,-56.03349411,8.97673119,-57.30496539
3,6.15E-05,-55.78755134,8.953124877,-57.94232054
3,6.16E-05,-55.54101602,8.929370772,-58.57703305
3,6.17E-05,-55.29389459,8.905469701,-59.20909567
3,6.18E-05,-55.04619349,8.881422494,-59.8385012
3,6.19E-05,-54.79791916,8.857229981,-60.46524253
3,6.20E-05,-54.54907805,8.832892992,-61.08931262
3,6.21E-05,-54.29967658,8.80841236,-61.7107045
3,6.22E-05,-54.04972118,8.783788918,-62.32941125
3,6.23E-05,-53.79921829,8.759023501,-62.94542606
3,6.24E-05,-53.54817434,8.734116944,-63.55874215
4,6.25E-05,-52.72516717,8.709070084,-64.16935285
4,6.26E-05,-51.9029782,8.683949825,-64.77164929
4,6.27E-05,-51.08162107,8.658758414,-65.36563878
4,6.28E-05,-50.26110941,8.633498097,-65.95132878
4,6.29E-05,-49.44145676,8.608171115,-66.52872689
4,6.30E-05,-48.62267664,8.582779702,-67.09784089
4,6.31E-05,-47.80478252,8.557326093,-67.6586787
4,6.32E-05,-46.9877878,8.531812516,-68.21124839
4,6.33E-05,-46.17170586,8.506241195,-68.7555582
4,6.34E-05,-45.35655001,8.48061435,-69.2916165
4,6.35E-05,-44.54233352,8.454934198,-69.81943184
4,6.36E-05,-43.72906962,8.429202951,-70.33901289
4,6.37E-05,-42.91677148,8.403422817,-70.85036851
4,6.38E-05,-42.10545221,8.377595999,-71.35350767
4,6.39E-05,-41.29512489,8.351724696,-71.84843951
4,6.40E-05,-40.48580254,8.325811103,-72.33517333
4,6.41E-05,-39.67749814,8.299857411,-72.81371856
4,6.42E-05,-38.87022462,8.273865807,-73.2840848
4,6.43E-05,-38.06399483,8.247838471,-73.74628176
4,6.44E-05,-37.25882162,8.221777581,-74.20031934
4,6.45E-05,-36.45471775,8.195685309,-74.64620757
4,6.46E-05,-35.65169594,8.169563824,-75.08395662
4,6.47E-05,-34.84976887,8.14341529,-75.51357681
4,6.48E-05,-34.04894916,8.117241865,-75.93507862
4,6.49E-05,-33.24924937,8.091045704,-76.34847265
4,6.50E-05,-32.45068204,8.064828956,-76.75376966
4,6.51E-05,-31.65325961,8.038593767,-77.15098055
4,6.52E-05,-30.85699452,8.012342276,-77.54011637
4,6.53E-05,-30.06189913,7.986076619,-77.9211883
4,6.54E-05,-29.26798575,7.959798927,-78.29420767
4,6.55E-05,-28.47526664,7.933511324,-78.65918595
4,6.56E-05,-27.68375401,7.907215933,-79.01613475
4,6.57E-05,-26.89346002,7.880914869,-79.36506583
4,6.58E-05,-26.10439678,7.854610243,-79.70599107
4,6.59E-05,-25.31657633,7.828304161,-80.03892252
4,6.60E-05,-24.53001069,7.801998723,-80.36387232
4,6.61E-05,-23.74471178,7.775696027,-80.68085281
4,6.62E-05,-22.96069152,7.749398163,-80.98987641
4,6.63E-05,-22.17796175,7.723107216,-81.29095572
4,6.64E-05,-21.39653424,7.696825267,-81.58410346
4,6.65E-05,-20.61642075,7.670554392,-81.86933247
4,6.66E-05,-19.83763295,7.64429666,-82.14665576
4,6.67E-05,-19.06018247,7.618054138,-82.41608644
4,6.68E-05,-18.28408088,7.591828884,-82.67763778
4,6.69E-05,-17.50933972,7.565622952,-82.93132317
4,6.70E-05,-16.73597045,7.539438393,-83.17715614
4,6.71E-05,-15.96398447,7.51327725,-83.41515034
4,6.72E-05,-15.19339317,7.48714156,-83.64531958
4,6.73E-05,-14.42420783,7.461033358,-83.86767776
4,6.74E-05,-13.65643972,7.434954669,-84.08223895
4,6.75E-05,-12.89010003,7.408907518,-84.28901732
4,6.76E-05,-12.1251999,7.382893919,-84.4880272
4,6.77E-05,-11.36175043,7.356915884,-84.67928302
4,6.78E-05,-10.59976265,7.330975418,-84.86279936
4,6.79E-05,-9.839247537,7.305074521,-85.03859091
4,6.80E-05,-9.080216019,7.279215187,-85.2066725
4,6.81E-05,-8.322678965,7.253399405,-85.36705908
4,6.82E-05,-7.56664719,7.227629157,-85.51976573
4,6.83E-05,-6.812131454,7.20190642,-85.66480766
4,6.84E-05,-6.059142461,7.176233166,-85.80220018
4,6.85E-05,-5.307690861,7.150611361,-85.93195877
4,6.86E-05,-4.557787247,7.125042963,-86.05409899
4,6.87E-05,-3.809442158,7.099529927,-86.16863654
4,6.88E-05,-3.062666076,7.074074202,-86.27558724
4,6.89E-05,-2.317469427,7.048677729,-86.37496705
4,6.90E-05,-1.573862583,7.023342444,-86.46679202
4,6.91E-05,-0.831855859,6.998070279,-86.55107835
4,6.92E-05,-0.091459513,6.972863157,-86.62784233
4,6.93E-05,0.647316251,6.947722996,-86.69710039
4,6.94E-05,1.384461286,6.92265171,-86.75886909
4,6.95E-05,2.119965504,6.897651205,-86.81316507
4,6.96E-05,2.853818868,6.87272338,-86.86000513
4,6.97E-05,3.586011403,6.84787013,-86.89940615
4,6.98E-05,4.316533186,6.823093344,-86.93138516
4,6.99E-05,5.045374353,6.798394903,-86.95595928
4,7.00E-05,5.772525096,6.773776683,-86.97314575
4,7.01E-05,6.497975665,6.749240553,-86.98296195
4,7.02E-05,7.221716364,6.724788377,-86.98542533
4,7.03E-05,7.943737557,6.700422013,-86.98055348
4,7.04E-05,8.664029664,6.67614331,-86.96836412
4,7.05E-05,9.382583161,6.651954114,-86.94887503
4,7.06E-05,10.09938858,6.627856262,-86.92210416
4,7.07E-05,10.81443652,6.603851587,-86.88806953
4,7.08E-05,11.52771762,6.579941914,-86.84678929
4,7.09E-05,12.23922258,6.556129063,-86.79828168
4,7.10E-05,12.94894218,6.532414846,-86.74256508
4,7.11E-05,13.65686723,6.508801069,-86.67965795
4,7.12E-05,14.36298861,6.485289533,-86.60957887
4,7.13E-05,15.06729726,6.46188203,-86.53234652
4,7.14E-05,15.76978416,6.438580348,-86.44797971
4,7.15E-05,16.47044038,6.415386267,-86.35649732
4,7.16E-05,17.16925701,6.392301561,-86.25791836
4,7.17E-05,17.86622523,6.369327997,-86.15226193
4,7.18E-05,18.56133625,6.346467336,-86.03954725
4,7.19E-05,19.25458137,6.323721331,-85.91979363
4,7.20E-05,19.94595191,6.301091731,-85.7930205
4,7.21E-05,20.63543929,6.278580275,-85.65924736
4,7.22E-05,21.32303495,6.256188699,-85.51849384
4,7.23E-05,22.00873041,6.233918729,-85.37077966
4,7.24E-05,22.69251724,6.211772086,-85.21612464
4,7.25E-05,23.37438707,6.189750484,-85.05454871
4,7.26E-05,24.0543316,6.16785563,-84.88607188
4,7.27E-05,24.73234256,6.146089225,-84.71071427
4,7.28E-05,25.40841177,6.124452962,-84.5284961
4,7.29E-05,26.08253108,6.102948528,-84.33943768
4,7.30E-05,26.75469243,6.081577602,-84.14355942
4,7.31E-05,27.42488778,6.060341859,-83.94088183
4,7.32E-05,28.09310918,6.039242963,-83.73142549
4,7.33E-05,28.75934873,6.018282575,-83.51521112
4,7.34E-05,29.42359858,5.997462347,-83.29225949
4,7.35E-05,30.08585096,5.976783924,-83.06259149
4,7.36E-05,30.74609812,5.956248945,-82.82622809
4,7.37E-05,31.4043324,5.935859041,-82.58319035
4,7.38E-05,32.0605462,5.915615837,-82.33349943
4,7.39E-05,32.71473196,5.89552095,-82.07717659
4,7.40E-05,33.3668822,5.875575991,-81.81424314
4,7.41E-05,34.01698947,5.855782563,-81.54472054
4,7.42E-05,34.6650464,5.836142262,-81.26863027
4,7.43E-05,35.31104568,5.816656679,-80.98599396
4,7.44E-05,35.95498006,5.797327395,-80.69683328
4,7.45E-05,36.59684232,5.778155985,-80.40117002
4,7.46E-05,37.23662534,5.759144017,-80.09902603
4,7.47E-05,37.87432203,5.740293053,-79.79042328
4,7.48E-05,38.50992538,5.721604645,-79.47538378
4,7.49E-05,39.14342841,5.703080341,-79.15392965
4,7.50E-05,39.77482423,5.684721679,-78.8260831
4,7.51E-05,40.40410599,5.666530191,-78.49186641
4,7.52E-05,41.0312669,5.648507404,-78.15130194
4,7.53E-05,41.65630024,5.630654833,-77.80441214
4,7.54E-05,42.27919934,5.61297399,-77.45121954
4,7.55E-05,42.89995759,5.595466377,-77.09174674
4,7.56E-05,43.51856844,5.578133491,-76.72601644
4,7.57E-05,44.1350254,5.56097682,-76.35405139
4,7.58E-05,44.74932203,5.543997845,-75.97587444
4,7.59E-05,45.36145197,5.52719804,-75.59150852
4,7.60E-05,45.9714089,5.510578871,-75.20097662
4,7.61E-05,46.57918656,5.494141798,-74.80430181
4,7.62E-05,47.18477875,5.477888273,-74.40150726
4,7.63E-05,47.78817935,5.46181974,-73.99261617
4,7.64E-05,48.38938227,5.445937635,-73.57765186
4,7.65E-05,48.98838149,5.430243389,-73.1566377
4,7.66E-05,49.58517105,5.414738424,-72.72959713
4,7.67E-05,50.17974505,5.399424154,-72.29655367
4,7.68E-05,50.77209764,5.384301987,-71.85753092
4,7.69E-05,51.36222305,5.369373323,-71.41255253
4,7.70E-05,51.95011555,5.354639553,-70.96164224
4,7.71E-05,52.53576946,5.340102063,-70.50482385
4,7.72E-05,53.11917919,5.325762231,-70.04212123
4,7.73E-05,53.70033918,5.311621425,-69.57355831
4,7.74E-05,54.27924395,5.297681009,-69.09915912
4,7.75E-05,54.85588807,5.283942337,-68.61894772
4,7.76E-05,55.43026615,5.270406756,-68.13294825
4,7.77E-05,56.0023729,5.257075607,-67.64118492
4,7.78E-05,56.57220305,5.243950221,-67.14368201
4,7.79E-05,57.13975141,5.231031923,-66.64046384
4,7.80E-05,57.70501284,5.218322029,-66.13155483
4,7.81E-05,58.26798226,5.20582185,-65.61697943
5,7.82E-05,58.25722609,5.193532687,-65.09676217
5,7.83E-05,58.24551435,5.181389768,-64.57652988
5,7.84E-05,58.23284938,5.16939297,-64.05629337
5,7.85E-05,58.21923353,5.157542167,-63.5360634
5,7.86E-05,58.20466917,5.145837231,-63.01585074
5,7.87E-05,58.18915867,5.134278029,-62.49566612
5,7.88E-05,58.17270443,5.122864428,-61.97552023
5,7.89E-05,58.15530886,5.111596292,-61.45542376
5,7.90E-05,58.13697437,5.10047348,-60.93538736
5,7.91E-05,58.11770341,5.08949585,-60.41542166
5,7.92E-05,58.09749842,5.078663258,-59.89553728
5,7.93E-05,58.07636187,5.067975555,-59.37574477
5,7.94E-05,58.05429624,5.057432592,-58.85605471
5,7.95E-05,58.03130402,5.047034216,-58.33647762
5,7.96E-05,58.00738771,5.036780271,-57.81702399
5,7.97E-05,57.98254984,5.026670599,-57.29770431
5,7.98E-05,57.95679293,5.016705039,-56.77852902
5,7.99E-05,57.93011953,5.006883427,-56.25950855
5,8.00E-05,57.9025322,4.997205599,-55.7406533
5,8.01E-05,57.87403352,4.987671383,-55.22197363
5,8.02E-05,57.84462606,4.978280611,-54.70347988
5,8.03E-05,57.81431243,4.969033107,-54.18518238
5,8.04E-05,57.78309525,4.959928696,-53.6670914
5,8.05E-05,57.75097712,4.950967197,-53.14921722
5,8.06E-05,57.7179607,4.942148431,-52.63157006
5,8.07E-05,57.68404863,4.933472212,-52.11416014
5,8.08E-05,57.64924358,4.924938354,-51.59699763
5,8.09E-05,57.61354821,4.916546668,-51.08009267
5,8.10E-05,57.57696523,4.908296963,-50.5634554
5,8.11E-05,57.53949732,4.900189043,-50.04709591
5,8.12E-05,57.50114721,4.892222712,-49.53102426
5,8.13E-05,57.46191761,4.884397771,-49.01525049
5,8.14E-05,57.42181127,4.876714019,-48.49978461
5,8.15E-05,57.38083093,4.869171251,-47.9846366
5,8.16E-05,57.33897935,4.861769261,-47.4698164
5,8.17E-05,57.29625932,4.854507839,-46.95533395
5,8.18E-05,57.25267361,4.847386775,-46.44119913
5,8.19E-05,57.20822502,4.840405853,-45.92742181
5,8.20E-05,57.16291635,4.833564859,-45.41401182
5,8.21E-05,57.11675044,4.826863572,-44.90097896
5,8.22E-05,57.0697301,4.820301773,-44.38833301
5,8.23E-05,57.02185819,4.813879237,-43.87608372
5,8.24E-05,56.97313756,4.807595738,-43.36424078
5,8.25E-05,56.92357107,4.801451048,-42.8528139
5,8.26E-05,56.8731616,4.795444937,-42.34181273
5,8.27E-05,56.82191204,4.789577172,-41.83124688
5,8.28E-05,56.76982528,4.783847516,-41.32112595
5,8.29E-05,56.71690425,4.778255733,-40.8114595
5,8.30E-05,56.66315184,4.772801583,-40.30225706
5,8.31E-05,56.60857101,4.767484822,-39.79352814
5,8.32E-05,56.55316468,4.762305207,-39.2852822
5,8.33E-05,56.49693582,4.757262491,-38.77752867
5,8.34E-05,56.43988738,4.752356424,-38.27027697
5,8.35E-05,56.38202235,4.747586755,-37.76353647
5,8.36E-05,56.32334369,4.74295323,-37.25731652
5,8.37E-05,56.26385441,4.738455594,-36.75162641
5,8.38E-05,56.20355751,4.734093588,-36.24647544
5,8.39E-05,56.142456,4.729866951,-35.74187286
5,8.40E-05,56.08055291,4.725775421,-35.23782787
5,8.41E-05,56.01785127,4.721818734,-34.73434966
5,8.42E-05,55.95435413,4.717996621,-34.23144738
5,8.43E-05,55.89006454,4.714308814,-33.72913014
5,8.44E-05,55.82498556,4.710755042,-33.22740705
5,8.45E-05,55.75912026,4.70733503,-32.72628714
5,8.46E-05,55.69247173,4.704048504,-32.22577944
5,8.47E-05,55.62504305,4.700895185,-31.72589294
5,8.48E-05,55.55683734,4.697874793,-31.22663659
5,8.49E-05,55.48785769,4.694987046,-30.72801931
5,8.50E-05,55.41810723,4.69223166,-30.23004999
5,8.51E-05,55.34758909,4.689608348,-29.73273748
5,8.52E-05,55.27630639,4.687116822,-29.23609061
5,8.53E-05,55.2042623,4.684756792,-28.74011817
5,8.54E-05,55.13145996,4.682527964,-28.2448289
5,8.55E-05,55.05790253,4.680430045,-27.75023153
5,8.56E-05,54.98359319,4.678462737,-27.25633474
5,8.57E-05,54.90853512,4.676625743,-26.76314718
5,8.58E-05,54.83273151,4.67491876,-26.27067748
5,8.59E-05,54.75618555,4.673341486,-25.77893422
5,8.60E-05,54.67890045,4.671893617,-25.28792595
5,8.61E-05,54.60087942,4.670574845,-24.79766117
5,8.62E-05,54.52212569,4.669384862,-24.30814838
5,8.63E-05,54.44264248,4.668323357,-23.81939602
5,8.64E-05,54.36243304,4.667390018,-23.3314125
5,8.65E-05,54.2815006,4.666584529,-22.8442062
5,8.66E-05,54.19984842,4.665906575,-22.35778545
5,8.67E-05,54.11747977,4.665355836,-21.87215857
5,8.68E-05,54.0343979,4.664931992,-21.38733383
5,8.69E-05,53.95060611,4.664634721,-20.90331945
5,8.70E-05,53.86610766,4.664463699,-20.42012366
5,8.71E-05,53.78090585,4.664418599,-19.9377546
5,8.72E-05,53.69500398,4.664499094,-19.45622041
5,8.73E-05,53.60840535,4.664704853,-18.97552918
5,8.74E-05,53.52111328,4.665035545,-18.49568898
5,8.75E-05,53.43313109,4.665490836,-18.01670783
5,8.76E-05,53.34446209,4.666070391,-17.53859371
5,8.77E-05,53.25510963,4.666773872,-17.06135458
5,8.78E-05,53.16507704,4.667600942,-16.58499834
5,8.79E-05,53.07436768,4.668551258,-16.10953289
5,8.80E-05,52.98298488,4.669624478,-15.63496606
5,8.81E-05,52.89093202,4.670820258,-15.16130567
5,8.82E-05,52.79821246,4.672138252,-14.68855947
5,8.83E-05,52.70482956,4.673578111,-14.21673522
5,8.84E-05,52.61078672,4.675139487,-13.74584059
5,8.85E-05,52.5160873,4.676822027,-13.27588327
5,8.86E-05,52.42073471,4.678625379,-12.80687086
5,8.87E-05,52.32473234,4.680549188,-12.33881097
5,8.88E-05,52.22808359,4.682593097,-11.87171113
5,8.89E-05,52.13079188,4.684756748,-11.40557887
5,8.90E-05,52.0328606,4.687039781,-10.94042167
5,8.91E-05,51.93429319,4.689441836,-10.47624695
5,8.92E-05,51.83509307,4.691962547,-10.01306213
5,8.93E-05,51.73526367,4.694601552,-9.550874581
5,8.94E-05,51.63480843,4.697358483,-9.089691619
5,8.95E-05,51.53373078,4.700232972,-8.629520541
5,8.96E-05,51.43203417,4.70322465,-8.170368602
5,8.97E-05,51.32972206,4.706333146,-7.712243018
5,8.98E-05,51.2267979,4.709558085,-7.25515097
5,8.99E-05,51.12326516,4.712899095,-6.799099599
5,9.00E-05,51.0191273,4.716355799,-6.34409601
5,9.01E-05,50.91438778,4.71992782,-5.89014727
5,9.02E-05,50.8090501,4.723614778,-5.437260408
5,9.03E-05,50.70311772,4.727416293,-4.985442414
5,9.04E-05,50.59659414,4.731331982,-4.534700244
5,9.05E-05,50.48948284,4.735361463,-4.085040811
5,9.06E-05,50.38178731,4.73950435,-3.636470993
5,9.07E-05,50.27351107,4.743760256,-3.188997631
5,9.08E-05,50.1646576,4.748128794,-2.742627525
5,9.09E-05,50.05523042,4.752609573,-2.297367439
5,9.10E-05,49.94523304,4.757202204,-1.853224097
5,9.11E-05,49.83466897,4.761906292,-1.410204187
5,9.12E-05,49.72354173,4.766721446,-0.968314357
5,9.13E-05,49.61185484,4.771647269,-0.527561217
5,9.14E-05,49.49961183,4.776683364,-0.087951338
5,9.15E-05,49.38681624,4.781829334,0.350508745
5,9.16E-05,49.27347158,4.787084779,0.787812538
5,9.17E-05,49.15958141,4.792449299,1.223953585
5,9.18E-05,49.04514926,4.797922491,1.658925468
5,9.19E-05,48.93017867,4.803503951,2.092721809
5,9.20E-05,48.8146732,4.809193276,2.525336267
5,9.21E-05,48.69863639,4.814990058,2.956762541
5,9.22E-05,48.5820718,4.82089389,3.386994368
5,9.23E-05,48.46498297,4.826904364,3.816025524
5,9.24E-05,48.34737348,4.833021069,4.243849824
5,9.25E-05,48.22924689,4.839243595,4.670461122
5,9.26E-05,48.11060675,4.845571528,5.095853311
5,9.27E-05,47.99145664,4.852004454,5.520020323
5,9.28E-05,47.87180013,4.858541959,5.942956129
5,9.29E-05,47.75164079,4.865183627,6.364654739
5,9.30E-05,47.63098219,4.871929038,6.785110201
5,9.31E-05,47.50982792,4.878777776,7.204316604
5,9.32E-05,47.38818155,4.88572942,7.622268076
5,9.33E-05,47.26604666,4.892783548,8.038958783
5,9.34E-05,47.14342684,4.899939738,8.454382932
5,9.35E-05,47.02032568,4.907197568,8.868534766
5,9.36E-05,46.89674676,4.914556612,9.281408571
5,9.37E-05,46.77269367,4.922016444,9.69299867
6,9.38E-05,46.07674144,4.929576638,10.10329943
6,9.39E-05,45.38166865,4.937170699,10.506703
6,9.40E-05,44.68748613,4.944796789,10.90321769
6,9.41E-05,43.99420468,4.952453073,11.2928519
6,9.42E-05,43.30183504,4.960137719,11.67561417
6,9.43E-05,42.61038792,4.967848901,12.05151316
6,9.44E-05,41.91987399,4.975584793,12.42055766
6,9.45E-05,41.23030386,4.983343578,12.78275658
6,9.46E-05,40.54168811,4.991123439,13.13811893
6,9.47E-05,39.85403727,4.998922565,13.48665388
6,9.48E-05,39.16736185,5.006739148,13.82837069
6,9.49E-05,38.48167227,5.014571384,14.16327876
