cycle,t,V_drive,i,i_m,v_C
8,0.00013670000000000248,36,53.9453414827271,1.4497888050739713,-43.842038332839266
8,0.00013680000000000248,36,54.47264807892519,1.4435481136449684,-43.3273760516858
8,0.0001369000000000025,36,54.99774632996943,1.4375136157364252,-42.80748291477129
8,0.0001370000000000025,36,55.520631829621585,1.4316865009128383,-42.28238259404352
8,0.0001371000000000025,36,56.041300227145584,1.4260679514451193,-41.75209881631108
8,0.0001372000000000025,36,56.55974722727357,1.4206591423024517,-41.21665536262775
8,0.0001373000000000025,36,57.07596859017089,1.4154612411443166,-40.67607606767705
8,0.0001374000000000025,36,57.58996013140001,1.4104754083126887,-40.130384819157186
8,0.0001375000000000025,36,58.10171772188338,1.405702796824402,-39.57960555716613
8,0.0001376000000000025,36,58.611237287865166,1.4011445523636838,-39.023762273587124
8,0.0001377000000000025,36,59.118514810872014,1.3968018132748585,-38.462879011474364
8,0.0001378000000000025,36,59.62354632767267,1.3926757105552199,-37.896979864439096
8,0.0001379000000000025,36,60.126327930236606,1.3887673678480716,-37.32608897603598
8,0.00013800000000000251,36,60.62685576569154,1.3850779014359371,-36.75023053914982
8,0.00013810000000000252,36,61.12512603627994,1.381608420233936,-36.16942879538261
8,0.00013820000000000252,36,61.62113499931448,1.3783600257833297,-35.58370803444098
8,0.00013830000000000252,36,62.11487896713243,1.3753338122452339,-34.99309259352401
8,0.00013840000000000252,36,62.60635430704901,1.3725308663944986,-34.39760685671139
8,0.00013850000000000253,36,63.09555744130975,1.369952267613755,-33.79727525435203
8,0.00013860000000000253,36,63.58248484704174,1.3675990878876298,-33.19212226245305
8,0.00013870000000000253,36,64.06713305620391,1.3654723917971257,-32.58217240206918
8,0.00013880000000000253,36,64.54949865553628,1.3635732365141677,-31.967450238692646
8,0.00013890000000000254,36,65.02957828650813,1.3619026717963172,-31.34798038164341
8,0.00013900000000000254,36,65.50736864526519,1.3604617399816497,-30.72378748345996
8,0.00013910000000000254,36,65.98286648257587,1.3592514759837995,-30.094896239290517
8,0.00013920000000000254,36,66.45606860377636,1.3582729072871698,-29.461331386284712
8,0.00013930000000000255,36,66.92697186871477,1.3575270539423065,-28.823117702985797
8,0.00013940000000000255,36,67.39557319169434,1.3570149285614383,-28.180280008723322
8,0.00013950000000000255,36,67.86186954141547,1.3567375363141803,-27.532843163006333
8,0.00013960000000000255,36,68.32585794091698,1.3566958749234015,-26.880832064917104
8,0.00013970000000000256,36,68.78753546751612,1.3568909346612577,-26.224271652505404
8,0.00013980000000000256,36,69.24689925274785,1.357323698345386,-25.563186902183297
8,0.00013990000000000256,36,69.70394648230287,1.3579951413352647,-24.897602828120526
8,0.00014000000000000256,36,70.15867439596487,1.3589062315287344,-24.22754448164045
8,0.00014010000000000257,36,70.61108028754668,1.3600579293586832,-23.553036950616566
8,0.00014020000000000257,36,71.06116150482555,1.3614511877898934,-22.874105358869624
8,0.00014030000000000257,36,71.50891544947726,1.363086952316051,-22.190774865565352
8,0.00014040000000000257,36,71.95433957700948,1.3649661609569164,-21.503070664612792
8,0.00014050000000000257,36,72.39743139669402,1.3670897442556578,-20.81101798406326
8,0.00014060000000000258,36,72.83818847149819,1.3694586252763445,-20.114642085509942
9,0.00014070000000000258,0,72.70517984658656,1.3720737196016022,-19.413968263488158
9,0.00014080000000000258,0,72.57117818445741,1.3748698693139605,-18.71462408577262
9,0.00014090000000000258,0,72.43618844715711,1.3778465653317962,-18.016621063075135
9,0.0001410000000000026,0,72.30021560614409,1.3810032959740486,-17.319970652469003
9,0.0001411000000000026,0,72.16326464216452,1.38433954697667,-16.62468425727126
9,0.0001412000000000026,0,72.025340545128,1.387854801509091,-15.93077322692628
9,0.0001413000000000026,0,71.88644831398342,1.3915485401907037,-15.2382488568908
9,0.0001414000000000026,0,71.7465929565949,1.39542024110736,-14.547122388520284
9,0.0001415000000000026,0,71.60577948961776,1.3994693798278852,-13.85740500895668
9,0.0001416000000000026,0,71.4640129383747,1.4036954294206092,-13.169107851017564
9,0.0001417000000000026,0,71.32129833673193,1.408097860469909,-12.482241993086642
9,0.0001418000000000026,0,71.17764072697555,1.4126761410927688,-11.796818459005642
9,0.0001419000000000026,0,71.03304515968793,1.417429736955353,-11.112848217967576
9,0.0001420000000000026,0,70.88751669362419,1.4223581112895922,-10.430342184411375
9,0.00014210000000000261,0,70.7410603955889,1.4274607249097844,-9.749311217917898
9,0.00014220000000000262,0,70.59368134031276,1.4327370362292078,-9.069766123107318
9,0.00014230000000000262,0,70.44538461032943,1.4381865012767465,-8.39171764953787
9,0.00014240000000000262,0,70.29617529585252,1.443808573713529,-7.715176491605981
9,0.00014250000000000262,0,70.14605849465268,1.4496027048495783,-7.040153288447756
9,0.00014260000000000263,0,69.99503931193475,1.4555683436604727,-6.366658623841843
9,0.00014270000000000263,0,69.84312286021508,1.4617049368040194,-5.694703026113664
9,0.00014280000000000263,0,69.69031425919897,1.4680119286369375,-5.024296968041006
9,0.00014290000000000263,0,69.53661863565829,1.474488761231552,-4.355450866760986
9,0.00014300000000000264,0,69.38204112330905,1.481134874392498,-3.688175083678371
9,0.00014310000000000264,0,69.22658686268932,1.4879497056734334,-3.0224799243752676
9,0.00014320000000000264,0,69.07026100103714,1.4949326903937632,-2.358375638522171
9,0.00014330000000000264,0,68.91306869216861,1.50208326165537,-1.6958724197903732
9,0.00014340000000000265,0,68.75501509635612,1.5094008503593557,-1.0349804057657335
9,0.00014350000000000265,0,68.5961053802067,1.5168848852227883,-0.3757096778638045
9,0.00014360000000000265,0,68.4363447165405,1.5245347927954602,0.28192973875368477
9,0.00014370000000000265,0,68.27573828426951,1.5323499974766508,0.937927875260989
9,0.00014380000000000266,0,68.11429126827625,1.5403299215318982,1.592274819249154
9,0.00014390000000000266,0,67.95200885929277,1.5484739851097766,2.2449607148054715
9,0.00014400000000000266,0,67.78889625377975,1.5567816062586808,2.895975762591579
9,0.00014410000000000266,0,67.62495865380569,1.5652522009436154,3.5453102199202173
9,0.00014420000000000266,0,67.46020126692635,1.5738851830629914,4.192954400830629
9,0.00014430000000000267,0,67.29462930606424,1.582679964465427,4.838898676162623
9,0.00014440000000000267,0,67.12824798938838,1.5916359549665535,5.4831334736292785
9,0.00014450000000000267,0,66.96106254019419,1.600752562365826,6.125649277888316
9,0.00014460000000000267,0,66.79307818678345,1.6100291924633379,6.766436630612123
9,0.00014470000000000268,0,66.62430016234453,1.6194652490766395,7.4054861305564375
9,0.00014480000000000268,0,66.45473370483278,1.6290601340575601,8.042788433627692
9,0.00014490000000000268,0,66.28438405685102,1.6388132473090338,8.678334252949018
9,0.00014500000000000268,0,66.11325646553027,1.6487239868019263,9.31211435892492
9,0.0001451000000000027,0,65.94135618241062,1.6587917485918664,9.944119579304608
9,0.0001452000000000027,0,65.76868846332228,1.669015926836078,10.574340799244007
9,0.0001453000000000027,0,65.5952585682668,1.6793959138102141,11.20276896136642
9,0.0001454000000000027,0,65.4210717612985,1.6899310999251926,11.829395065821878
9,0.0001455000000000027,0,65.24613331040607,1.7006208737440327,12.454210170345146
9,0.0001456000000000027,0,65.07044848739427,1.7114646219986924,13.07720539031242
9,0.0001457000000000027,0,64.894022567766,1.7224617296069058,13.69837189879669
9,0.0001458000000000027,0,64.71686083060438,1.7336115796890201,14.317700926621779
9,0.0001459000000000027,0,64.53896855845507,1.7449135535848337,14.935183762415067
9,0.0001460000000000027,0,64.36035103720886,1.7563670308704313,15.550811752658893
9,0.0001461000000000027,0,64.18101355598436,1.76797138937502,16.16457630174064
9,0.0001462000000000027,0,64.0009614070109,1.7797260051977624,16.776468872001516
9,0.00014630000000000272,0,63.8201998855117,1.7916302527246093,17.386480983783997
9,0.00014640000000000272,0,63.63873428958711,1.8036835046451292,17.994604215477988
9,0.00014650000000000272,0,63.456569920098204,1.8158851319693352,18.600830203565653
9,0.00014660000000000272,0,63.27371208055045,1.8282345040445103,19.205150642664957
9,0.00014670000000000273,0,63.090166076977674,1.8407309885720284,19.80755728557188
9,0.00014680000000000273,0,62.90593721782615,1.853373951624172,20.408041943301345
9,0.00014690000000000273,0,62.721030813838986,1.8661627576609467,21.006596485126856
9,0.00014700000000000273,0,62.53545217794066,1.8790967695468903,21.6032128386188
9,0.00014710000000000274,0,62.3492066251218,1.8921753485678792,22.19788298968148
9,0.00014720000000000274,0,62.16229947232414,1.9053978544479275,22.79059898258887
9,0.00014730000000000274,0,61.974736038325766,1.9187636453659833,23.38135292001903
9,0.00014740000000000274,0,61.78652164362649,1.9322720779727178,23.970136963087263
9,0.00014750000000000275,0,61.59766161033353,1.9459225074073094,24.556943331377987
9,0.00014760000000000275,0,61.40816126204735,1.9597142873142208,25.141764302975304
9,0.00014770000000000275,0,61.21802592374776,1.973646769859971,25.724592214492294
9,0.00014780000000000275,0,61.02726092168023,1.987719305749898,26.305419461099035
9,0.00014790000000000275,0,60.83587158324244,2.0019312442449175,26.884238496549333
9,0.00014800000000000276,0,60.64386323687102,2.0162819331782704,27.46104183320617
9,0.00014810000000000276,0,60.45124121192862,2.030770718972266,28.035822042065902
9,0.00014820000000000276,0,60.25801083859109,2.045396946655014,28.60857175278116
9,0.00014830000000000276,0,60.06417744773499,2.0601599598771503,29.179283653682493
9,0.00014840000000000277,0,59.8697463708253,2.0750591009285513,29.747950491798747
9,0.00014850000000000277,0,59.67472293980335,2.090093710755043,30.314565072876167
9,0.00014860000000000277,0,59.479112486975055,2.105263128975096,30.87912026139625
9,0.00014870000000000277,0,59.28292034489931,2.120566693896514,31.441608980592328
9,0.00014880000000000278,0,59.08615184627671,2.136003742533111,32.0020242124649
9,0.00014890000000000278,0,58.88881232383844,2.151573610621377,32.560358997795724
9,0.00014900000000000278,0,58.69090711023548,2.1672756326371343,33.116606436160595
9,0.00014910000000000278,0,58.49244153792804,2.1831091418121833,33.67075968594097
9,0.00014920000000000279,0,58.29342093907519,2.1990734701509336,34.22281196433426
9,0.0001493000000000028,0,58.09385064542486,2.2151679484470272,34.77275654736293
9,0.0001494000000000028,0,57.893735988203964,2.231391906299948,35.32058676988232
9,0.0001495000000000028,0,57.69308229800889,2.247744672131617,35.86629602558726
9,0.0001496000000000028,0,57.49189490469617,2.2642255732029786,36.40987776701743
9,0.0001497000000000028,0,57.29017913727346,2.2808339356305702,36.95132550556148
9,0.0001498000000000028,0,57.087940323790775,2.2975690844030807,37.49063281145994
9,0.0001499000000000028,0,56.885183791231945,2.314430343397895,38.027793313806875
9,0.0001500000000000028,0,56.6819148654064,2.3314170353976236,38.56280070055035
9,0.0001501000000000028,0,56.47813887084117,2.348528482106618,39.09564871849161
9,0.0001502000000000028,0,56.2738611306732,2.365764004167473,39.62633117328313
9,0.0001503000000000028,0,56.06908696654187,2.3831229211775127,40.15484192942534
9,0.00015040000000000282,0,55.86382169848186,2.400604551705261,40.68117491026224
9,0.00015050000000000282,0,55.65807064481624,2.418208213306898,41.20532409797574
9,0.00015060000000000282,0,55.45183912204986,2.4359332225426984,41.72728353357877
9,0.00015070000000000282,0,55.245132444762994,2.453778894993457,42.24704731690727
9,0.00015080000000000283,0,55.03795592550528,2.4717445452768936,42.7646096066109
9,0.00015090000000000283,0,54.83031487468993,2.489829487064045,43.27996462014255
9,0.00015100000000000283,0,54.62221460048824,2.508033033095638,43.793106633746724
9,0.00015110000000000283,0,54.41366040872436,2.526354495198444,44.30402998244665
9,0.00015120000000000283,0,54.20465760277035,2.5447931843016187,44.812729060030236
9,0.00015130000000000284,0,53.99521148344154,2.563348410453022,45.31919831903483
9,0.00015140000000000284,0,53.78532734889216,2.58201948283552,45.8234322707308
9,0.00015150000000000284,0,53.57501049451128,2.600805709783267,46.3254254851039
9,0.00015160000000000284,0,53.36426621281902,2.6197063987979727,46.82517259083653
9,0.00015170000000000285,0,53.153099793363026,2.6387208565651457,47.32266827528772
9,0.00015180000000000285,0,52.94151652261534,2.65784838897032,47.817907284472014
9,0.00015190000000000285,0,52.729521683869436,2.677088301115261,48.31088442303716
9,0.00015200000000000285,0,52.51712055713765,2.696439897334153,48.80159455424063
9,0.00015210000000000286,0,52.304318419048855,2.7159024812097625,49.29003259992498
9,0.00015220000000000286,0,52.09112054274646,2.735475355589586,49.77619354049203
9,0.00015230000000000286,0,51.8775321977867,2.755157822601973,50.26007241487592
9,0.00015240000000000286,0,51.66355865003724,2.774949183672229,50.741664320514985
9,0.00015250000000000287,0,51.44920516157606,2.794848739538698,51.220964413322484
9,0.00015260000000000287,0,51.234476990590665,2.814855790268822,51.697967907656185
9,0.00015270000000000287,0,51.0193793912776,2.834969635275179,52.17267007628679
9,0.00015280000000000287,0,50.80391761374228,2.855189573331499,52.64506625036525
9,0.00015290000000000288,0,50.58809690389907,2.875514902588654,53.115151819388885
9,0.00015300000000000288,0,50.371922503371785,2.8959449205906322,53.582922231166435
9,0.00015310000000000288,0,50.15539964939441,2.916478924290483,54.04837299178194
9,0.00015320000000000288,0,49.938533574712174,2.9371162100662387,54.511499665557466
9,0.00015330000000000289,0,49.72132950748291,2.957856073736817,54.97229787501478
9,0.0001534000000000029,0,49.503792671178786,2.978697810577895,55.43076330083582
9,0.0001535000000000029,0,49.285928284488286,2.99964071533776,55.88689168182211
9,0.0001536000000000029,0,49.06774156121857,3.0206840822531382,56.34067881485299
9,0.0001537000000000029,0,48.849237710198096,3.041827205064995,56.79212055484285
9,0.0001538000000000029,0,48.630421935179626,3.0630693770343114,57.2412128146971
9,0.0001539000000000029,0,48.411299434743505,3.0844098909578377,57.68795156526715
9,0.0001540000000000029,0,48.19187540220128,3.105848039183817,58.13233283530426
9,0.0001541000000000029,0,47.972155025499674,3.1273831136276864,58.574352711412274
9,0.0001542000000000029,0,47.75214348712481,3.14901440578775,59.01400733799925
9,0.0001543000000000029,0,47.531845964006855,3.1707412067608254,59.451292917228045
9,0.0001544000000000029,0,47.31126762742494,3.1925628072578665,59.886205708965754
9,0.00015450000000000292,0,47.0904136429124,3.2144784976195546,60.318742030732096
9,0.00015460000000000292,0,46.86928917016241,3.236487567831866,60.74889825764673
9,0.00015470000000000292,0,46.647899362933856,3.2585893075416097,61.17667082237546
9,0.00015480000000000292,0,46.426249368957635,3.2807830060719403,61.602056215075386
9,0.00015490000000000292,0,46.20434432984324,3.3030679524378384,62.02505098333897
9,0.00015500000000000293,0,45.98218938098567,3.3254434353615667,62.445651732137065
9,0.00015510000000000293,0,45.759789651472744,3.3479087432880963,62.86385512376083
9,0.00015520000000000293,0,45.53715026399265,3.370463164400503,63.27965787776264
9,0.00015530000000000293,0,45.31427633474195,3.3931059866353364,63.69305677089589
9,0.00015540000000000294,0,45.091172973333805,3.4158364976979585,64.10404863705381
9,0.00015550000000000294,0,44.86784528270668,3.4386539850778526,64.5126303672071
9,0.00015560000000000294,0,44.64429835903326,3.461557736063903,64.91879890934071
9,0.00015570000000000294,0,44.42053729162978,3.4845470377596457,65.32255126838943
9,0.00015580000000000295,0,44.196567162865705,3.507621177098485,65.72388450617247
9,0.00015590000000000295,0,43.972393048073734,3.5307794408588853,66.12279574132705
9,0.00015600000000000295,0,43.748020015460156,3.554021115679525,66.51928214924092
9,0.00015610000000000295,0,43.52345312601555,3.5773454880744273,66.91334096198386
9,0.00015620000000000296,0,43.298697433425865,3.600751844448052,67.30496946823818
10,0.00015630000000000296,-36,42.50232941255522,3.624239471110362,67.69416501322816
10,0.00015640000000000296,-36,41.70712909456473,3.6477415882753865,68.07532275775213
10,0.00015650000000000296,-36,40.913108749110535,3.671256072414188,68.4484540078138
10,0.00015660000000000297,-36,40.120280594192714,3.694780804836411,68.8135702105265
10,0.00015670000000000297,-36,39.32865679601723,3.7183136717233713,69.1706829535594
10,0.00015680000000000297,-36,38.53824946885921,3.741852564160969,69.5198039645819
10,0.00015690000000000297,-36,37.74907067492767,3.7653953781724274,69.8609451107064
10,0.00015700000000000298,-36,36.961132424231565,3.7889400147508567,70.19411839792949
10,0.00015710000000000298,-36,36.174446674447275,3.8124843798916377,70.51933597057145
10,0.00015720000000000298,-36,35.38902533078743,3.8360263846246334,70.83661011071415
10,0.00015730000000000298,-36,34.60488024587117,3.859563945046222,71.14595323763731
10,0.00015740000000000299,-36,33.822023219595735,3.8830949823511514,71.44737790725324
10,0.000157500000000003,-36,33.040465999009456,3.9066174228642203,71.74089681153995
10,0.000157600000000003,-36,32.26022027818616,3.930129198071778,72.02652277797276
10,0.000157700000000003,-36,31.481297698100903,3.953628244653049,72.30426876895427
10,0.000157800000000003,-36,30.70370984650713,3.977112504511277,72.57414788124298
10,0.000157900000000003,-36,29.927468257815185,4.000579924804694,72.83617334538019
10,0.000158000000000003,-36,29.152584412972217,4.024028457977309,73.09035852511559
10,0.000158100000000003,-36,28.37906973934346,4.047456061789515,73.33671691683122
10,0.000158200000000003,-36,27.6069356105949,4.070860699348525,73.5752621489641
10,0.000158300000000003,-36,26.8361933465773,4.094240339138619,73.8060079814273
10,0.000158400000000003,-36,26.06685421321163,4.117592955051219,74.02896830502964
10,0.000158500000000003,-36,25.29892942237585,4.140916526414782,74.24415714089396
10,0.00015860000000000301,-36,24.532430131793078,4.164209038024512,74.45158863987398
10,0.00015870000000000302,-36,23.767367444921145,4.187468480171892,74.65127708196975
10,0.00015880000000000302,-36,23.0037524108435,4.210692848674039,74.84323687574181
10,0.00015890000000000302,-36,22.24159602416151,4.233880144902872,75.02748255772386
10,0.00015900000000000302,-36,21.480909224888126,4.257028375814106,75.20402879183423
10,0.00015910000000000303,-36,20.721702898342915,4.280135553976062,75.37289036878595
10,0.00015920000000000303,-36,19.96398787504847,4.303199697598295,75.53408220549542
10,0.00015930000000000303,-36,19.20777493062819,4.326218830560044,75.68761934449003
10,0.00015940000000000303,-36,18.453074785705425,4.349190982438496,75.83351695331423
10,0.00015950000000000304,-36,17.699898105803996,4.372114188536872,75.9717903239345
10,0.00015960000000000304,-36,16.948255501250074,4.39498648991233,76.102454872143
10,0.00015970000000000304,-36,16.19815752707543,4.417805933403684,76.22552613696004
10,0.00015980000000000304,-36,15.449614682922054,4.440570571658947,76.34101978003525
10,0.00015990000000000305,-36,14.702637412948125,4.463278463162683,76.44895158504764
10,0.00016000000000000305,-36,13.95723610573536,4.485927672263183,76.54933745710436
10,0.00016010000000000305,-36,13.213421094197715,4.508516269199456,76.6421934221384
10,0.00016020000000000305,-36,12.471202655491448,4.531042330128035,76.72753562630506
10,0.00016030000000000306,-36,11.730591010926545,4.5535039371496095,76.80538033537725
10,0.00016040000000000306,-36,10.991596325879504,4.575899178335459,76.87574393413976
10,0.00016050000000000306,-36,10.254228709707467,4.598226147753718,76.93864292578235
10,0.00016060000000000306,-36,9.51849821566372,4.620482945495449,76.9940939312917
10,0.00016070000000000307,-36,8.784414840814545,4.642667677700537,77.04211368884236
10,0.00016080000000000307,-36,8.051988525957414,4.664778456583395,77.08271905318662
10,0.00016090000000000307,-36,7.321229155540555,4.686813400458494,77.11592699504322
10,0.00016100000000000307,-36,6.59214655758385,4.708770633765698,77.1417546004852
10,0.00016110000000000308,-36,5.864750503601089,4.730648287095425,77.16021907032655
10,0.00016120000000000308,-36,5.139050708523577,4.752444497213618,77.17133771950797
10,0.00016130000000000308,-36,4.41505683062508,4.774157407086538,77.1751279764816
10,0.00016140000000000308,-36,3.6927784714481158,4.795785165905359,77.17160738259473
10,0.00016150000000000309,-36,2.9722251757315963,4.8173259291106,77.1607935914726
10,0.0001616000000000031,-36,2.2534064313398017,4.838777858416352,77.14270436840026
10,0.0001617000000000031,-36,1.5363316691927014,4.860139121834331,77.11735758970343
10,0.0001618000000000031,-36,0.8210102631976115,4.881407893697747,77.08477124212851
10,0.0001619000000000031,-36,0.10745153018219,4.902582354684983,77.04496342222164
10,0.0001620000000000031,-36,-0.6043352701712325,4.923660691843092,76.99795233570691
10,0.0001621000000000031,-36,-1.3143409353899882,4.9446410986111085,76.94375629686364
10,0.0001622000000000031,-36,-2.0225563202740755,4.965521774843176,76.88239372790285
10,0.0001623000000000031,-36,-2.7289723369578307,4.9863009268314915,76.81388315834288
10,0.0001624000000000031,-36,-3.4335799549702726,5.006976767329056,76.73824322438416
10,0.0001625000000000031,-36,-4.136370201294117,5.027547515572253,76.65549266828319
10,0.0001626000000000031,-36,-4.8373341604234685,5.0480113973032275,76.56565033772567
10,0.00016270000000000311,-36,-5.536462974420187,5.068366644792095,76.46873518519894
10,0.00016280000000000312,-36,-6.233747842968935,5.088611496858952,76.36476626736352
10,0.00016290000000000312,-36,-6.929180023430899,5.108744198895708,76.25376274442404
10,0.00016300000000000312,-36,-7.622750830896197,5.1287630028877285,76.13574387949927
10,0.00016310000000000312,-36,-8.314451638234974,5.1486661674353,76.01072903799158
10,0.00016320000000000313,-36,-9.00427387614717,5.168451957774899,75.8787376869556
10,0.00016330000000000313,-36,-9.692209033210988,5.188118645800281,75.73978939446617
10,0.00016340000000000313,-36,-10.378248655930046,5.207664510083388,75.59390382898567
10,0.00016350000000000313,-36,-11.062384348779222,5.227087835895062,75.44110075873064
10,0.00016360000000000314,-36,-11.74460777424919,5.246386915225576,75.28140005103775
10,0.00016370000000000314,-36,-12.424910652889649,5.265560046804989,75.11482167172917
10,0.00016380000000000314,-36,-13.10328476335126,5.284605536123296,74.94138568447727
10,0.00016390000000000314,-36,-13.77972194242627,5.30352169545041,74.7611122501687
10,0.00016400000000000315,-36,-14.454214085087848,5.3223068438559515,74.57402162626794
10,0.00016410000000000315,-36,-15.126753144528111,5.340959307228852,74.38013416618026
10,0.00016420000000000315,-36,-15.79733113219487,5.359477418296772,74.17947031861401
10,0.00016430000000000315,-36,-16.465940117827074,5.377859516645336,73.97205062694252
10,0.00016440000000000316,-36,-17.132572229488975,5.39610394873718,73.75789572856534
10,0.00016450000000000316,-36,-17.797219653602987,5.414209067930812,73.537026354269
10,0.00016460000000000316,-36,-18.45987463498128,5.432173234499291,73.3094633275873
10,0.00016470000000000316,-36,-19.120529476856067,5.449994815648718,73.07522756416101
10,0.00016480000000000317,-36,-19.779176540908644,5.467672185536541,72.83434007109724
10,0.00016490000000000317,-36,-20.43580824729711,5.4852037252896775,72.58682194632817
10,0.00016500000000000317,-36,-21.090417074682843,5.5025878230224485,72.33269437796947
10,0.00016510000000000317,-36,-21.742995560255686,5.519822873854328,72.07197864367825
10,0.00016520000000000318,-36,-22.393536299757862,5.536907279927509,71.80469611001051
10,0.00016530000000000318,-36,-23.042031947506626,5.553839450424282,71.5308682317783
10,0.00016540000000000318,-36,-23.688475216415643,5.570617801584231,71.25051655140643
10,0.00016550000000000318,-36,-24.332858878015106,5.5872407567212425,70.96366269828879
10,0.00016560000000000318,-36,-24.975175762470585,5.603706746240327,70.67032838814431
10,0.0001657000000000032,-36,-25.61541875860062,5.620014207654264,70.37053542237264
10,0.0001658000000000032,-36,-26.253580813893063,5.636161585600049,70.06430568740936
10,0.0001659000000000032,-36,-26.889654934520156,5.652147331855171,69.75166115408099
10,0.0001660000000000032,-36,-27.523634185352357,5.667969905353693,69.43262387695967
10,0.0001661000000000032,-36,-28.155511689970915,5.6836277722021515,69.10721599371745
10,0.0001662000000000032,-36,-28.785280630679203,5.699119405695276,68.77545972448046
10,0.0001663000000000032,-36,-29.41293424851281,5.714443286331518,68.43737737118266
10,0.0001664000000000032,-36,-30.03846584324837,5.729597901828395,68.09299131691948
10,0.0001665000000000032,-36,-30.661868773411182,5.74458174713766,67.74232402530109
10,0.0001666000000000032,-36,-31.28313645628156,5.759393324460274,67.38539803980551
10,0.0001667000000000032,-36,-31.902262367899976,5.7740311432612,67.02223598313157
10,0.00016680000000000321,-36,-32.51924004307095,5.78849372028402,66.65286055655156
10,0.00016690000000000322,-36,-33.13406307536573,5.802779579565352,66.27729453926376
10,0.00016700000000000322,-36,-33.74672511712373,5.8168872524491,65.89556078774483
10,0.00016710000000000322,-36,-34.35721987945275,5.830815277600509,65.50768223510195
10,0.00016720000000000322,-36,-34.965541132227976,5.844562201020042,65.11368189042496
10,0.00016730000000000323,-36,-35.57168270408977,5.858126576057072,64.71358283813821
10,0.00016740000000000323,-36,-36.175638482440206,5.871506963423388,64.30740823735246
10,0.00016750000000000323,-36,-36.777402413438466,5.884701931206526,63.89518132121655
10,0.00016760000000000323,-36,-37.37696850199495,5.8977100548829045,63.476925396269046
10,0.00016770000000000324,-36,-37.974330811764226,5.9105299173307895,63.05266384178985
10,0.00016780000000000324,-36,-38.56948346513675,5.92316010884307,62.62242010915166
10,0.00016790000000000324,-36,-39.1624206432294,5.93559922713985,62.18621772117147
10,0.00016800000000000324,-36,-39.753136585874834,5.947845877380864,61.74408027146196
10,0.00016810000000000325,-36,-40.34162559160957,5.959898672177704,61.296031423782985
10,0.00016820000000000325,-36,-40.927882017660984,5.971756231605866,60.84209491139291
10,0.00016830000000000325,-36,-41.51190027993304,5.983417183216619,60.3822945364001
10,0.00016840000000000325,-36,-42.093674852990844,5.994880162048683,59.916654169114324
10,0.00016850000000000326,-36,-42.67320027004406,6.006143810639737,59.44519774739825
10,0.00016860000000000326,-36,-43.25047112292909,6.0172067790377355,58.96794927601899
10,0.00016870000000000326,-36,-43.825482062090096,6.028067724812047,58.48493282599971
10,0.00016880000000000326,-36,-44.39822779655887,6.038725313064414,57.996172533971254
10,0.00016890000000000327,-36,-44.96870309393349,6.049178216439729,57.50169260152397
10,0.00016900000000000327,-36,-45.53690278035585,6.059425115136631,57.00151729455953
10,0.00016910000000000327,-36,-46.10282174048799,6.069464696917921,56.49567094264293
10,0.00016920000000000327,-36,-46.66645491748728,6.079295657120794,55.98417793835464
10,0.00016930000000000327,-36,-47.22779731298045,6.0889166986669006,55.467062736642795
10,0.00016940000000000328,-36,-47.786843987036455,6.098326532072214,54.94434985417566
10,0.00016950000000000328,-36,-48.34359005813818,6.10752387545673,54.4160638686942
10,0.00016960000000000328,-36,-48.89803070315302,6.1165074545539815,53.882229418364844
10,0.00016970000000000328,-36,-49.45016115730227,6.125276002720373,53.342871201132425
10,0.0001698000000000033,-36,-49.99997671412943,6.133828260944338,52.79801397407338
10,0.0001699000000000033,-36,-50.54747272546733,6.142162977855318,52.247682552749126
10,0.0001700000000000033,-36,-51.09264460140411,6.150278909732559,51.691901810559685
10,0.0001701000000000033,-36,-51.6354878102481,6.158174820513732,51.13069667809756
10,0.0001702000000000033,-36,-52.17599787849155,6.165849481803379,50.564092142501856
10,0.0001703000000000033,-36,-52.714170390773226,6.173301672881172,49.99211324681269
10,0.0001704000000000033,-36,-53.25000098983991,6.180530180709998,49.41478508932588
10,0.0001705000000000033,-36,-53.783485376506746,6.187533799943875,48.83213282294794
10,0.0001706000000000033,-36,-54.314619309616475,6.194311332935674,48.24418165455137
10,0.0001707000000000033,-36,-54.8433986059976,6.200861589744677,47.65095684433027
10,0.0001708000000000033,-36,-55.36981914042136,6.207183388143954,47.05248370515632
10,0.00017090000000000331,-36,-55.8938768455577,6.21327555362756,46.44878760193509
10,0.00017100000000000332,-36,-56.41556771193,6.219136919417562,45.83989395096268
10,0.00017110000000000332,-36,-56.934887787868874,6.224766326470885,45.2258282192828
10,0.00017120000000000332,-36,-57.451833179464714,6.230162623485979,44.60661592404418
10,0.00017130000000000332,-36,-57.96640005051923,6.235324666909324,43.98228263185839
10,0.00017140000000000333,-36,-58.4785846224959,6.240251320941739,43.35285395815811
10,0.00017150000000000333,-36,-58.98838317446927,6.2449414575445354,42.71835556655578
10,0.00017160000000000333,-36,-59.495792043073244,6.249393956445483,42.0788131682027
10,0.00017170000000000333,-36,-60.00080762244826,6.253607705144607,41.43425252114859
10,0.00017180000000000334,-36,-60.50342636418737,6.257581598919807,40.784699429701604
11,0.00017190000000000334,0,-60.43221620585274,6.261314540832306,40.13017974378879
11,0.00017200000000000334,0,-60.359948706126595,6.264871507748387,39.47632159921344
11,0.00017210000000000334,0,-60.286627727040084,6.268252828006531,38.82313708731271
